"idhod","hodnota","stapro_kod","casz_cis","casz_kod","stavprace_cis","stavprace_kod","oceneni_cis","oceneni_kod","ocisteni_cis","ocisteni_kod","mesic","rok","mesicz","rokz","stapro_txt","casz_txt","stavprace_txt","oceneni_txt","ocisteni_txt"
"1267027462","124","5939","7626","C","175","024","7603","P",,,"3","2022","3","2021","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1281688457","87.9","5939","7626","C",,,,,,,"3","2024","3","2023","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","běžné ceny","neočištěno"
"1281688688","96.1","5939","7626","C","175","024",,,,,"3","2024","3","2023","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1281690653","84.8","5939","7626","C","175","023",,,,,"3","2024","3","2023","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1281690792","99.2","5939","7626","C","175","024","7603","P","7604","O","3","2024","3","2023","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281686339","86.5","5939","7626","C",,,"7603","P",,,"3","2024","3","2023","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1281686390","99.1","5939","7626","C","175","024","7603","P","7604","P","3","2024","3","2023","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281685601","91.7","5939","7626","C",,,"7603","P","7604","P","3","2024","3","2023","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281685599","89.2","5939","7626","C","175","023","7603","P","7604","O","3","2024","3","2023","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281692961","83.7","5939","7626","C","175","023","7603","P",,,"3","2024","3","2023","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1281685602","88.9","5939","7626","C","175","023","7603","P","7604","P","3","2024","3","2023","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281686923","92.5","5939","7626","C",,,"7603","P","7604","O","3","2024","3","2023","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281690658","94.2","5939","7626","C","175","024","7603","P",,,"3","2024","3","2023","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267044319","95.9","5939","7626","C",,,,,,,"1","2024","1","2023","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267051691","103.4","5939","7626","C","175","024",,,,,"1","2024","1","2023","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267033395","93.4","5939","7626","C","175","023",,,,,"1","2024","1","2023","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1281690784","101","5939","7626","C","175","024","7603","P","7604","O","1","2024","1","2023","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267060316","94.1","5939","7626","C",,,"7603","P",,,"1","2024","1","2023","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1281686184","101.4","5939","7626","C","175","024","7603","P","7604","P","1","2024","1","2023","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281688001","94.1","5939","7626","C",,,"7603","P","7604","P","1","2024","1","2023","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281689687","91.3","5939","7626","C","175","023","7603","P","7604","O","1","2024","1","2023","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267044318","91.7","5939","7626","C","175","023","7603","P",,,"1","2024","1","2023","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1281688926","91.7","5939","7626","C","175","023","7603","P","7604","P","1","2024","1","2023","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281686178","94.6","5939","7626","C",,,"7603","P","7604","O","1","2024","1","2023","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267034860","101.3","5939","7626","C","175","024","7603","P",,,"1","2024","1","2023","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1269927744","105.8","5939","7626","C",,,,,,,"2","2024","2","2023","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","běžné ceny","neočištěno"
"1269926335","122.3","5939","7626","C","175","024",,,,,"2","2024","2","2023","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1269925773","100.4","5939","7626","C","175","023",,,,,"2","2024","2","2023","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1281690787","115.7","5939","7626","C","175","024","7603","P","7604","O","2","2024","2","2023","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1269924540","104.2","5939","7626","C",,,"7603","P",,,"2","2024","2","2023","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1281685974","119.4","5939","7626","C","175","024","7603","P","7604","P","2","2024","2","2023","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281686597","103.6","5939","7626","C",,,"7603","P","7604","P","2","2024","2","2023","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281689689","97.7","5939","7626","C","175","023","7603","P","7604","O","2","2024","2","2023","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1269927637","99","5939","7626","C","175","023","7603","P",,,"2","2024","2","2023","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1281688266","98.4","5939","7626","C","175","023","7603","P","7604","P","2","2024","2","2023","Index stavební produkce","stejné období předchozího roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281686594","103.7","5939","7626","C",,,"7603","P","7604","O","2","2024","2","2023","Index stavební produkce","stejné období předchozího roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1269923129","119.9","5939","7626","C","175","024","7603","P",,,"2","2024","2","2023","Index stavební produkce","stejné období předchozího roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267061219","80.1","5939","7626","Z",,,,,,,"3","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267050726","63.7","5939","7626","Z","175","024",,,,,"3","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267061225","88.8","5939","7626","Z","175","023",,,,,"3","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1267054343","94.7","5939","7626","Z","175","023","7603","P",,,"3","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267032880","103.8","5939","7626","Z","175","023","7603","P","7604","O","3","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267063258","94.3","5939","7626","Z","175","023","7603","P","7604","P","3","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267037995","66.9","5939","7626","Z","175","024","7603","P","7604","P","3","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267050728","67.1","5939","7626","Z","175","024","7603","P",,,"3","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267061221","85.2","5939","7626","Z",,,"7603","P",,,"3","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1267055250","99.4","5939","7626","Z","175","024","7603","P","7604","O","3","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267063257","84.9","5939","7626","Z",,,"7603","P","7604","P","3","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267033174","102.3","5939","7626","Z",,,"7603","P","7604","O","3","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267037314","101.2","5939","7626","Z",,,,,,,"8","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267050736","104.6","5939","7626","Z","175","024",,,,,"8","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267050732","99.4","5939","7626","Z","175","023",,,,,"8","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1267054348","105.3","5939","7626","Z","175","023","7603","P",,,"8","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267033180","96.2","5939","7626","Z","175","023","7603","P","7604","O","8","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267054087","107.9","5939","7626","Z","175","023","7603","P","7604","P","8","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267057193","111.9","5939","7626","Z","175","024","7603","P","7604","P","8","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267054349","109.5","5939","7626","Z","175","024","7603","P",,,"8","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267047416","106.8","5939","7626","Z",,,"7603","P",,,"8","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1267041834","95.1","5939","7626","Z","175","024","7603","P","7604","O","8","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267039105","109.3","5939","7626","Z",,,"7603","P","7604","P","8","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267063876","95.8","5939","7626","Z",,,"7603","P","7604","O","8","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267030508","109.2","5939","7626","Z",,,,,,,"9","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267034564","122.8","5939","7626","Z","175","024",,,,,"9","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267036020","102.1","5939","7626","Z","175","023",,,,,"9","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1267053737","107.7","5939","7626","Z","175","023","7603","P",,,"9","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267060086","94.5","5939","7626","Z","175","023","7603","P","7604","O","9","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267057825","107.4","5939","7626","Z","175","023","7603","P","7604","P","9","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267056966","127.7","5939","7626","Z","175","024","7603","P","7604","P","9","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267028555","128.1","5939","7626","Z","175","024","7603","P",,,"9","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267027446","114.7","5939","7626","Z",,,"7603","P",,,"9","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1267027826","99.8","5939","7626","Z","175","024","7603","P","7604","O","9","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267060087","114.4","5939","7626","Z",,,"7603","P","7604","P","9","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267057823","96.4","5939","7626","Z",,,"7603","P","7604","O","9","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267045763","114.1","5939","7626","Z",,,,,,,"8","2021",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267029417","117.4","5939","7626","Z","175","024",,,,,"8","2021",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267062655","112.4","5939","7626","Z","175","023",,,,,"8","2021",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1267034915","110.9","5939","7626","Z","175","023","7603","P",,,"8","2021",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1281686032","100.1","5939","7626","Z","175","023","7603","P","7604","O","8","2021",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281691770","111.6","5939","7626","Z","175","023","7603","P","7604","P","8","2021",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281691574","117","5939","7626","Z","175","024","7603","P","7604","P","8","2021",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267034917","116.5","5939","7626","Z","175","024","7603","P",,,"8","2021",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267045765","112.8","5939","7626","Z",,,"7603","P",,,"8","2021",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1281689311","100.5","5939","7626","Z","175","024","7603","P","7604","O","8","2021",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281692117","113.4","5939","7626","Z",,,"7603","P","7604","P","8","2021",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281686738","100.3","5939","7626","Z",,,"7603","P","7604","O","8","2021",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267052623","102.4","5939","7626","Z",,,,,,,"3","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267045773","92.3","5939","7626","Z","175","024",,,,,"3","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267062665","107.8","5939","7626","Z","175","023",,,,,"3","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1267036036","98.5","5939","7626","Z","175","023","7603","P",,,"3","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1281686066","104.6","5939","7626","Z","175","023","7603","P","7604","O","3","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281691706","96.1","5939","7626","Z","175","023","7603","P","7604","P","3","2022",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281691618","84.6","5939","7626","Z","175","024","7603","P","7604","P","3","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267046945","86.2","5939","7626","Z","175","024","7603","P",,,"3","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267038733","94.3","5939","7626","Z",,,"7603","P",,,"3","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1281689545","117.4","5939","7626","Z","175","024","7603","P","7604","O","3","2022",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1281692132","92.2","5939","7626","Z",,,"7603","P","7604","P","3","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1281689349","109.1","5939","7626","Z",,,"7603","P","7604","O","3","2022",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267047399","93.1","5939","7626","Z",,,,,,,"5","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267051696","98.3","5939","7626","Z","175","024",,,,,"5","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267061193","90.3","5939","7626","Z","175","023",,,,,"5","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1267064331","96.1","5939","7626","Z","175","023","7603","P",,,"5","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267036548","96.1","5939","7626","Z","175","023","7603","P","7604","O","5","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267054350","99.6","5939","7626","Z","175","023","7603","P","7604","P","5","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267037353","106.6","5939","7626","Z","175","024","7603","P","7604","P","5","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267051697","103.4","5939","7626","Z","175","024","7603","P",,,"5","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267063478","98.6","5939","7626","Z",,,"7603","P",,,"5","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1267037352","98.5","5939","7626","Z","175","024","7603","P","7604","O","5","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267037641","102","5939","7626","Z",,,"7603","P","7604","P","5","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267039556","97","5939","7626","Z",,,"7603","P","7604","O","5","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267033420","98.9","5939","7626","Z",,,,,,,"6","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267029376","106.6","5939","7626","Z","175","024",,,,,"6","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267034880","94.9","5939","7626","Z","175","023",,,,,"6","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1267027433","100.9","5939","7626","Z","175","023","7603","P",,,"6","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267041820","92.9","5939","7626","Z","175","023","7603","P","7604","O","6","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267056335","100.1","5939","7626","Z","175","023","7603","P","7604","P","6","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267027810","111.1","5939","7626","Z","175","024","7603","P","7604","P","6","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267027434","112","5939","7626","Z","175","024","7603","P",,,"6","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267047404","104.7","5939","7626","Z",,,"7603","P",,,"6","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1267056332","94.4","5939","7626","Z","175","024","7603","P","7604","O","6","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267027812","103.9","5939","7626","Z",,,"7603","P","7604","P","6","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267059229","93.4","5939","7626","Z",,,"7603","P","7604","O","6","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267030531","94","5939","7626","Z",,,,,,,"12","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267063816","96","5939","7626","Z","175","024",,,,,"12","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267029694","92.9","5939","7626","Z","175","023",,,,,"12","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1267031652","98.1","5939","7626","Z","175","023","7603","P",,,"12","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267060968","93","5939","7626","Z","175","023","7603","P","7604","O","12","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267058065","96.5","5939","7626","Z","175","023","7603","P","7604","P","12","2020",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267058061","98.5","5939","7626","Z","175","024","7603","P","7604","P","12","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267053761","99.9","5939","7626","Z","175","024","7603","P",,,"12","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","neočištěno"
"1267037142","98.7","5939","7626","Z",,,"7603","P",,,"12","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","neočištěno"
"1267044947","100.1","5939","7626","Z","175","024","7603","P","7604","O","12","2020",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267058064","97.2","5939","7626","Z",,,"7603","P","7604","P","12","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","očištěno o kalendářní vlivy, není očištěno o sezónní vlivy"
"1267060967","95.5","5939","7626","Z",,,"7603","P","7604","O","12","2020",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","stálé (průměrné) ceny roku","sezónně očištěno, včetně očištění o kalendářní vlivy"
"1267032815","92.1","5939","7626","Z",,,,,,,"4","2021",,"2021","Index stavební produkce","průměr bazického roku","Stavební práce celkem","běžné ceny","neočištěno"
"1267051344","94.7","5939","7626","Z","175","024",,,,,"4","2021",,"2021","Index stavební produkce","průměr bazického roku","Inženýrské stavitelství","běžné ceny","neočištěno"
"1267037321","90.7","5939","7626","Z","175","023",,,,,"4","2021",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","běžné ceny","neočištěno"
"1267043847","93.9","5939","7626","Z","175","023","7603","P",,,"4","2021",,"2021","Index stavební produkce","průměr bazického roku","Pozemní stavitelství","stálé (průměrné) ceny roku","neočištěno"
