"idhod","hodnota","stapro_kod","ucel_tep","ucel_cis","ucel_kod","casz_kod","mesic","rok","obdobiod","obdobido","bazobdobiod","bazobdobido","ucel_txt","casz_txt"
"782091917","101.3","6134","ECOICOP","6000","05","C","6","2018","2018-06-01","2018-06-30","2017-06-01","2017-06-30","Bytové vybavení, zařízení domácnosti; opravy","stejné období předchozího roku"
"782093258","97.2","6134","ECOICOP","6000","08","Z","6","2018","2018-06-01","2018-06-30","2015-01-01","2015-12-31","Komunikace","průměr bazického roku"
"782093276","102.2","6134","ECOICOP","6000","02","K","6","2018","2017-07-01","2018-06-30","2016-07-01","2017-06-30","Alkoholické nápoje, tabák a narkotika","stejných 12 měsíců předchozího roku"
"782093279","99.6","6134","ECOICOP","6000","03","K","6","2018","2017-07-01","2018-06-30","2016-07-01","2017-06-30","Odívání a obuv","stejných 12 měsíců předchozího roku"
"782093282","102.3","6134","ECOICOP","6000","04","K","6","2018","2017-07-01","2018-06-30","2016-07-01","2017-06-30","Bydlení, voda, energie, paliva","stejných 12 měsíců předchozího roku"
"782093294","102.8","6134","ECOICOP","6000","09","Z","6","2018","2018-06-01","2018-06-30","2015-01-01","2015-12-31","Rekreace a kultura","průměr bazického roku"
"782093312","100.6","6134","ECOICOP","6000","05","K","6","2018","2017-07-01","2018-06-30","2016-07-01","2017-06-30","Bytové vybavení, zařízení domácnosti; opravy","stejných 12 měsíců předchozího roku"
"782093319","104","6134","ECOICOP","6000","06","K","6","2018","2017-07-01","2018-06-30","2016-07-01","2017-06-30","Zdraví","stejných 12 měsíců předchozího roku"
"782091964","100.5","6134","ECOICOP","6000","09","C","6","2018","2018-06-01","2018-06-30","2017-06-01","2017-06-30","Rekreace a kultura","stejné období předchozího roku"
"782091975","100.3","6134","ECOICOP","6000","06","B","6","2018","2018-06-01","2018-06-30","2018-05-01","2018-05-31","Zdraví","předchozí období"
"782091978","101.1","6134","ECOICOP","6000","07","B","6","2018","2018-06-01","2018-06-30","2018-05-01","2018-05-31","Doprava","předchozí období"
"782093344","102.3","6134","ECOICOP","6000","07","K","6","2018","2017-07-01","2018-06-30","2016-07-01","2017-06-30","Doprava","stejných 12 měsíců předchozího roku"
"782093348","98.3","6134","ECOICOP","6000","08","K","6","2018","2017-07-01","2018-06-30","2016-07-01","2017-06-30","Komunikace","stejných 12 měsíců předchozího roku"
"782093352","100.8","6134","ECOICOP","6000","09","K","6","2018","2017-07-01","2018-06-30","2016-07-01","2017-06-30","Rekreace a kultura","stejných 12 měsíců předchozího roku"
"782092807","105.6","6134",,,,"Z","6","2018","2018-06-01","2018-06-30","2015-01-01","2015-12-31",,"průměr bazického roku"
"782092810","106.5","6134","ECOICOP","6000","01","Z","6","2018","2018-06-01","2018-06-30","2015-01-01","2015-12-31","Potraviny a nealkoholické nápoje","průměr bazického roku"
"782091712","103.5","6134","ECOICOP","6000","02","C","6","2018","2018-06-01","2018-06-30","2017-06-01","2017-06-30","Alkoholické nápoje, tabák a narkotika","stejné období předchozího roku"
"782093670","109.5","6134","ECOICOP","6000","02","Z","6","2018","2018-06-01","2018-06-30","2015-01-01","2015-12-31","Alkoholické nápoje, tabák a narkotika","průměr bazického roku"
"782093362","104.4","6134","ECOICOP","6000","10","Z","6","2018","2018-06-01","2018-06-30","2015-01-01","2015-12-31","Vzdělávání","průměr bazického roku"
"782093365","111","6134","ECOICOP","6000","11","Z","6","2018","2018-06-01","2018-06-30","2015-01-01","2015-12-31","Stravování a ubytování","průměr bazického roku"
"782093384","101.6","6134","ECOICOP","6000","10","K","6","2018","2017-07-01","2018-06-30","2016-07-01","2017-06-30","Vzdělávání","stejných 12 měsíců předchozího roku"
"782093385","104.7","6134","ECOICOP","6000","11","K","6","2018","2017-07-01","2018-06-30","2016-07-01","2017-06-30","Stravování a ubytování","stejných 12 měsíců předchozího roku"
"782092025","99.9","6134","ECOICOP","6000","08","B","6","2018","2018-06-01","2018-06-30","2018-05-01","2018-05-31","Komunikace","předchozí období"
"782175576","102.3","6134",,,,"K","7","2018","2017-08-01","2018-07-31","2016-08-01","2017-07-31",,"stejných 12 měsíců předchozího roku"
"782175577","103.8","6134","ECOICOP","6000","01","K","7","2018","2017-08-01","2018-07-31","2016-08-01","2017-07-31","Potraviny a nealkoholické nápoje","stejných 12 měsíců předchozího roku"
"782175589","102.4","6134","ECOICOP","6000","02","K","7","2018","2017-08-01","2018-07-31","2016-08-01","2017-07-31","Alkoholické nápoje, tabák a narkotika","stejných 12 měsíců předchozího roku"
"782175592","99.5","6134","ECOICOP","6000","03","K","7","2018","2017-08-01","2018-07-31","2016-08-01","2017-07-31","Odívání a obuv","stejných 12 měsíců předchozího roku"
"782175595","102.4","6134","ECOICOP","6000","04","K","7","2018","2017-08-01","2018-07-31","2016-08-01","2017-07-31","Bydlení, voda, energie, paliva","stejných 12 měsíců předchozího roku"
"782175601","100.8","6134","ECOICOP","6000","05","K","7","2018","2017-08-01","2018-07-31","2016-08-01","2017-07-31","Bytové vybavení, zařízení domácnosti; opravy","stejných 12 měsíců předchozího roku"
"782175608","104","6134","ECOICOP","6000","06","K","7","2018","2017-08-01","2018-07-31","2016-08-01","2017-07-31","Zdraví","stejných 12 měsíců předchozího roku"
"782175609","102.6","6134","ECOICOP","6000","07","K","7","2018","2017-08-01","2018-07-31","2016-08-01","2017-07-31","Doprava","stejných 12 měsíců předchozího roku"
"782175613","98.2","6134","ECOICOP","6000","08","K","7","2018","2017-08-01","2018-07-31","2016-08-01","2017-07-31","Komunikace","stejných 12 měsíců předchozího roku"
"782175617","101","6134","ECOICOP","6000","09","K","7","2018","2017-08-01","2018-07-31","2016-08-01","2017-07-31","Rekreace a kultura","stejných 12 měsíců předchozího roku"
"782175624","101.6","6134","ECOICOP","6000","10","K","7","2018","2017-08-01","2018-07-31","2016-08-01","2017-07-31","Vzdělávání","stejných 12 měsíců předchozího roku"
"782175625","104.5","6134","ECOICOP","6000","11","K","7","2018","2017-08-01","2018-07-31","2016-08-01","2017-07-31","Stravování a ubytování","stejných 12 měsíců předchozího roku"
"782175628","101.6","6134","ECOICOP","6000","12","K","7","2018","2017-08-01","2018-07-31","2016-08-01","2017-07-31","Ostatní výrobky a služby","stejných 12 měsíců předchozího roku"
"797384816","101","6134","ECOICOP","6000","09","K","10","2018","2017-11-01","2018-10-31","2016-11-01","2017-10-31","Rekreace a kultura","stejných 12 měsíců předchozího roku"
"797384849","101.6","6134","ECOICOP","6000","10","K","10","2018","2017-11-01","2018-10-31","2016-11-01","2017-10-31","Vzdělávání","stejných 12 měsíců předchozího roku"
"797384850","103.8","6134","ECOICOP","6000","11","K","10","2018","2017-11-01","2018-10-31","2016-11-01","2017-10-31","Stravování a ubytování","stejných 12 měsíců předchozího roku"
"797384853","102.4","6134","ECOICOP","6000","12","K","10","2018","2017-11-01","2018-10-31","2016-11-01","2017-10-31","Ostatní výrobky a služby","stejných 12 měsíců předchozího roku"
"797384337","99.9","6134","ECOICOP","6000","09","B","10","2018","2018-10-01","2018-10-31","2018-09-01","2018-09-30","Rekreace a kultura","předchozí období"
"797384368","100.1","6134","ECOICOP","6000","02","B","10","2018","2018-10-01","2018-10-31","2018-09-01","2018-09-30","Alkoholické nápoje, tabák a narkotika","předchozí období"
"797384374","102.3","6134","ECOICOP","6000","03","B","10","2018","2018-10-01","2018-10-31","2018-09-01","2018-09-30","Odívání a obuv","předchozí období"
"797384380","100.4","6134","ECOICOP","6000","04","B","10","2018","2018-10-01","2018-10-31","2018-09-01","2018-09-30","Bydlení, voda, energie, paliva","předchozí období"
"797383892","103.6","6134","ECOICOP","6000","06","C","10","2018","2018-10-01","2018-10-31","2017-10-01","2017-10-31","Zdraví","stejné období předchozího roku"
"797383894","103.3","6134","ECOICOP","6000","07","C","10","2018","2018-10-01","2018-10-31","2017-10-01","2017-10-31","Doprava","stejné období předchozího roku"
"797383902","99.1","6134","ECOICOP","6000","08","C","10","2018","2018-10-01","2018-10-31","2017-10-01","2017-10-31","Komunikace","stejné období předchozího roku"
"797384249","103.5","6134","ECOICOP","6000","04","C","10","2018","2018-10-01","2018-10-31","2017-10-01","2017-10-31","Bydlení, voda, energie, paliva","stejné období předchozího roku"
"797384272","100.4","6134",,,,"B","10","2018","2018-10-01","2018-10-31","2018-09-01","2018-09-30",,"předchozí období"
"797384274","100.5","6134","ECOICOP","6000","01","B","10","2018","2018-10-01","2018-10-31","2018-09-01","2018-09-30","Potraviny a nealkoholické nápoje","předchozí období"
"797384548","106.5","6134","ECOICOP","6000","10","Z","10","2018","2018-10-01","2018-10-31","2015-01-01","2015-12-31","Vzdělávání","průměr bazického roku"
"797384386","100","6134","ECOICOP","6000","10","B","10","2018","2018-10-01","2018-10-31","2018-09-01","2018-09-30","Vzdělávání","předchozí období"
"797384388","100.4","6134","ECOICOP","6000","11","B","10","2018","2018-10-01","2018-10-31","2018-09-01","2018-09-30","Stravování a ubytování","předchozí období"
"797384703","102.2","6134",,,,"K","10","2018","2017-11-01","2018-10-31","2016-11-01","2017-10-31",,"stejných 12 měsíců předchozího roku"
"797384704","102.4","6134","ECOICOP","6000","01","K","10","2018","2017-11-01","2018-10-31","2016-11-01","2017-10-31","Potraviny a nealkoholické nápoje","stejných 12 měsíců předchozího roku"
"797383935","100.3","6134","ECOICOP","6000","09","C","10","2018","2018-10-01","2018-10-31","2017-10-01","2017-10-31","Rekreace a kultura","stejné období předchozího roku"
"797384287","100.3","6134","ECOICOP","6000","07","B","10","2018","2018-10-01","2018-10-31","2018-09-01","2018-09-30","Doprava","předchozí období"
"797384295","100","6134","ECOICOP","6000","08","B","10","2018","2018-10-01","2018-10-31","2018-09-01","2018-09-30","Komunikace","předchozí období"
"797384739","102.8","6134","ECOICOP","6000","02","K","10","2018","2017-11-01","2018-10-31","2016-11-01","2017-10-31","Alkoholické nápoje, tabák a narkotika","stejných 12 měsíců předchozího roku"
"797384742","99","6134","ECOICOP","6000","03","K","10","2018","2017-11-01","2018-10-31","2016-11-01","2017-10-31","Odívání a obuv","stejných 12 měsíců předchozího roku"
"797385051","106","6134",,,,"Z","10","2018","2018-10-01","2018-10-31","2015-01-01","2015-12-31",,"průměr bazického roku"
"797385053","105.8","6134","ECOICOP","6000","01","Z","10","2018","2018-10-01","2018-10-31","2015-01-01","2015-12-31","Potraviny a nealkoholické nápoje","průměr bazického roku"
"797385150","110.1","6134","ECOICOP","6000","02","Z","10","2018","2018-10-01","2018-10-31","2015-01-01","2015-12-31","Alkoholické nápoje, tabák a narkotika","průměr bazického roku"
"797383975","102.2","6134","ECOICOP","6000","10","C","10","2018","2018-10-01","2018-10-31","2017-10-01","2017-10-31","Vzdělávání","stejné období předchozího roku"
"797383977","103.5","6134","ECOICOP","6000","11","C","10","2018","2018-10-01","2018-10-31","2017-10-01","2017-10-31","Stravování a ubytování","stejné období předchozího roku"
"797385156","102.4","6134","ECOICOP","6000","03","Z","10","2018","2018-10-01","2018-10-31","2015-01-01","2015-12-31","Odívání a obuv","průměr bazického roku"
"797383760","100.5","6134","ECOICOP","6000","05","B","10","2018","2018-10-01","2018-10-31","2018-09-01","2018-09-30","Bytové vybavení, zařízení domácnosti; opravy","předchozí období"
"797383763","100.8","6134","ECOICOP","6000","12","B","10","2018","2018-10-01","2018-10-31","2018-09-01","2018-09-30","Ostatní výrobky a služby","předchozí období"
"797384008","104.1","6134","ECOICOP","6000","12","C","10","2018","2018-10-01","2018-10-31","2017-10-01","2017-10-31","Ostatní výrobky a služby","stejné období předchozího roku"
"797384141","102.2","6134",,,,"C","10","2018","2018-10-01","2018-10-31","2017-10-01","2017-10-31",,"stejné období předchozího roku"
"797384143","100.2","6134","ECOICOP","6000","01","C","10","2018","2018-10-01","2018-10-31","2017-10-01","2017-10-31","Potraviny a nealkoholické nápoje","stejné období předchozího roku"
"797384443","106.6","6134","ECOICOP","6000","04","Z","10","2018","2018-10-01","2018-10-31","2015-01-01","2015-12-31","Bydlení, voda, energie, paliva","průměr bazického roku"
"797384490","101.8","6134","ECOICOP","6000","05","Z","10","2018","2018-10-01","2018-10-31","2015-01-01","2015-12-31","Bytové vybavení, zařízení domácnosti; opravy","průměr bazického roku"
"797384770","102.7","6134","ECOICOP","6000","04","K","10","2018","2017-11-01","2018-10-31","2016-11-01","2017-10-31","Bydlení, voda, energie, paliva","stejných 12 měsíců předchozího roku"
"797384776","101.3","6134","ECOICOP","6000","05","K","10","2018","2017-11-01","2018-10-31","2016-11-01","2017-10-31","Bytové vybavení, zařízení domácnosti; opravy","stejných 12 měsíců předchozího roku"
"797384807","103.9","6134","ECOICOP","6000","06","K","10","2018","2017-11-01","2018-10-31","2016-11-01","2017-10-31","Zdraví","stejných 12 měsíců předchozího roku"
"797384808","102.8","6134","ECOICOP","6000","07","K","10","2018","2017-11-01","2018-10-31","2016-11-01","2017-10-31","Doprava","stejných 12 měsíců předchozího roku"
"797383808","100","6134","ECOICOP","6000","06","B","10","2018","2018-10-01","2018-10-31","2018-09-01","2018-09-30","Zdraví","předchozí období"
"797383854","102","6134","ECOICOP","6000","05","C","10","2018","2018-10-01","2018-10-31","2017-10-01","2017-10-31","Bytové vybavení, zařízení domácnosti; opravy","stejné období předchozího roku"
"797384213","103.2","6134","ECOICOP","6000","02","C","10","2018","2018-10-01","2018-10-31","2017-10-01","2017-10-31","Alkoholické nápoje, tabák a narkotika","stejné období předchozího roku"
"797384219","98","6134","ECOICOP","6000","03","C","10","2018","2018-10-01","2018-10-31","2017-10-01","2017-10-31","Odívání a obuv","stejné období předchozího roku"
"797384500","112.4","6134","ECOICOP","6000","11","Z","10","2018","2018-10-01","2018-10-31","2015-01-01","2015-12-31","Stravování a ubytování","průměr bazického roku"
"797384506","106.8","6134","ECOICOP","6000","12","Z","10","2018","2018-10-01","2018-10-31","2015-01-01","2015-12-31","Ostatní výrobky a služby","průměr bazického roku"
"797384516","111.4","6134","ECOICOP","6000","06","Z","10","2018","2018-10-01","2018-10-31","2015-01-01","2015-12-31","Zdraví","průměr bazického roku"
"797384518","105.3","6134","ECOICOP","6000","07","Z","10","2018","2018-10-01","2018-10-31","2015-01-01","2015-12-31","Doprava","průměr bazického roku"
"797384526","97","6134","ECOICOP","6000","08","Z","10","2018","2018-10-01","2018-10-31","2015-01-01","2015-12-31","Komunikace","průměr bazického roku"
"797384534","101.9","6134","ECOICOP","6000","09","Z","10","2018","2018-10-01","2018-10-31","2015-01-01","2015-12-31","Rekreace a kultura","průměr bazického roku"
"797384812","98.3","6134","ECOICOP","6000","08","K","10","2018","2017-11-01","2018-10-31","2016-11-01","2017-10-31","Komunikace","stejných 12 měsíců předchozího roku"
"801318450","109.6","6134","ECOICOP","6000","02","Z","12","2018","2018-12-01","2018-12-31","2015-01-01","2015-12-31","Alkoholické nápoje, tabák a narkotika","průměr bazického roku"
"801318453","101.7","6134","ECOICOP","6000","03","Z","12","2018","2018-12-01","2018-12-31","2015-01-01","2015-12-31","Odívání a obuv","průměr bazického roku"
"801318486","107.2","6134","ECOICOP","6000","04","Z","12","2018","2018-12-01","2018-12-31","2015-01-01","2015-12-31","Bydlení, voda, energie, paliva","průměr bazického roku"
"801318489","101.5","6134","ECOICOP","6000","05","Z","12","2018","2018-12-01","2018-12-31","2015-01-01","2015-12-31","Bytové vybavení, zařízení domácnosti; opravy","průměr bazického roku"
"801318492","111","6134","ECOICOP","6000","06","Z","12","2018","2018-12-01","2018-12-31","2015-01-01","2015-12-31","Zdraví","průměr bazického roku"
"801318495","104.3","6134","ECOICOP","6000","07","Z","12","2018","2018-12-01","2018-12-31","2015-01-01","2015-12-31","Doprava","průměr bazického roku"
"801318520","100.1","6134",,,,"B","12","2018","2018-12-01","2018-12-31","2018-11-01","2018-11-30",,"předchozí období"
"801318523","101.2","6134","ECOICOP","6000","01","B","12","2018","2018-12-01","2018-12-31","2018-11-01","2018-11-30","Potraviny a nealkoholické nápoje","předchozí období"
"801318526","99.4","6134","ECOICOP","6000","02","B","12","2018","2018-12-01","2018-12-31","2018-11-01","2018-11-30","Alkoholické nápoje, tabák a narkotika","předchozí období"
"801318529","98.8","6134","ECOICOP","6000","03","B","12","2018","2018-12-01","2018-12-31","2018-11-01","2018-11-30","Odívání a obuv","předchozí období"
"801318532","100.2","6134","ECOICOP","6000","04","B","12","2018","2018-12-01","2018-12-31","2018-11-01","2018-11-30","Bydlení, voda, energie, paliva","předchozí období"
"801318535","100.1","6134","ECOICOP","6000","05","B","12","2018","2018-12-01","2018-12-31","2018-11-01","2018-11-30","Bytové vybavení, zařízení domácnosti; opravy","předchozí období"
"801318538","99.8","6134","ECOICOP","6000","06","B","12","2018","2018-12-01","2018-12-31","2018-11-01","2018-11-30","Zdraví","předchozí období"
"801318076","99","6134","ECOICOP","6000","07","B","12","2018","2018-12-01","2018-12-31","2018-11-01","2018-11-30","Doprava","předchozí období"
"801318079","99.7","6134","ECOICOP","6000","08","B","12","2018","2018-12-01","2018-12-31","2018-11-01","2018-11-30","Komunikace","předchozí období"
"801318082","100.2","6134","ECOICOP","6000","09","B","12","2018","2018-12-01","2018-12-31","2018-11-01","2018-11-30","Rekreace a kultura","předchozí období"
"801318085","100.1","6134","ECOICOP","6000","10","B","12","2018","2018-12-01","2018-12-31","2018-11-01","2018-11-30","Vzdělávání","předchozí období"
"801318088","100.3","6134","ECOICOP","6000","11","B","12","2018","2018-12-01","2018-12-31","2018-11-01","2018-11-30","Stravování a ubytování","předchozí období"
"801318091","99.8","6134","ECOICOP","6000","12","B","12","2018","2018-12-01","2018-12-31","2018-11-01","2018-11-30","Ostatní výrobky a služby","předchozí období"
"801318108","96.7","6134","ECOICOP","6000","08","Z","12","2018","2018-12-01","2018-12-31","2015-01-01","2015-12-31","Komunikace","průměr bazického roku"
"801318111","101.7","6134","ECOICOP","6000","09","Z","12","2018","2018-12-01","2018-12-31","2015-01-01","2015-12-31","Rekreace a kultura","průměr bazického roku"
"801318114","106.6","6134","ECOICOP","6000","10","Z","12","2018","2018-12-01","2018-12-31","2015-01-01","2015-12-31","Vzdělávání","průměr bazického roku"
"801318134","113","6134","ECOICOP","6000","11","Z","12","2018","2018-12-01","2018-12-31","2015-01-01","2015-12-31","Stravování a ubytování","průměr bazického roku"
"801318137","106.4","6134","ECOICOP","6000","12","Z","12","2018","2018-12-01","2018-12-31","2015-01-01","2015-12-31","Ostatní výrobky a služby","průměr bazického roku"
"801318174","98.9","6134","ECOICOP","6000","03","K","12","2018","2018-01-01","2018-12-31","2017-01-01","2017-12-31","Odívání a obuv","stejných 12 měsíců předchozího roku"
"801318175","103","6134","ECOICOP","6000","04","K","12","2018","2018-01-01","2018-12-31","2017-01-01","2017-12-31","Bydlení, voda, energie, paliva","stejných 12 měsíců předchozího roku"
"801318176","101.5","6134","ECOICOP","6000","05","K","12","2018","2018-01-01","2018-12-31","2017-01-01","2017-12-31","Bytové vybavení, zařízení domácnosti; opravy","stejných 12 měsíců předchozího roku"
"801318177","103.7","6134","ECOICOP","6000","06","K","12","2018","2018-01-01","2018-12-31","2017-01-01","2017-12-31","Zdraví","stejných 12 měsíců předchozího roku"
"801318178","102.8","6134","ECOICOP","6000","07","K","12","2018","2018-01-01","2018-12-31","2017-01-01","2017-12-31","Doprava","stejných 12 měsíců předchozího roku"
"801318179","98.4","6134","ECOICOP","6000","08","K","12","2018","2018-01-01","2018-12-31","2017-01-01","2017-12-31","Komunikace","stejných 12 měsíců předchozího roku"
"801318180","101","6134","ECOICOP","6000","09","K","12","2018","2018-01-01","2018-12-31","2017-01-01","2017-12-31","Rekreace a kultura","stejných 12 měsíců předchozího roku"
"801318181","101.7","6134","ECOICOP","6000","10","K","12","2018","2018-01-01","2018-12-31","2017-01-01","2017-12-31","Vzdělávání","stejných 12 měsíců předchozího roku"
"801318182","103.6","6134","ECOICOP","6000","11","K","12","2018","2018-01-01","2018-12-31","2017-01-01","2017-12-31","Stravování a ubytování","stejných 12 měsíců předchozího roku"
"801318183","102.9","6134","ECOICOP","6000","12","K","12","2018","2018-01-01","2018-12-31","2017-01-01","2017-12-31","Ostatní výrobky a služby","stejných 12 měsíců předchozího roku"
"801318198","102","6134",,,,"C","12","2018","2018-12-01","2018-12-31","2017-12-01","2017-12-31",,"stejné období předchozího roku"
"801318199","102.1","6134",,,,"K","12","2018","2018-01-01","2018-12-31","2017-01-01","2017-12-31",,"stejných 12 měsíců předchozího roku"
"801318201","99.4","6134","ECOICOP","6000","01","C","12","2018","2018-12-01","2018-12-31","2017-12-01","2017-12-31","Potraviny a nealkoholické nápoje","stejné období předchozího roku"
"801318202","101.3","6134","ECOICOP","6000","01","K","12","2018","2018-01-01","2018-12-31","2017-01-01","2017-12-31","Potraviny a nealkoholické nápoje","stejných 12 měsíců předchozího roku"
"801318221","102.8","6134","ECOICOP","6000","02","C","12","2018","2018-12-01","2018-12-31","2017-12-01","2017-12-31","Alkoholické nápoje, tabák a narkotika","stejné období předchozího roku"
"801318222","103","6134","ECOICOP","6000","02","K","12","2018","2018-01-01","2018-12-31","2017-01-01","2017-12-31","Alkoholické nápoje, tabák a narkotika","stejných 12 měsíců předchozího roku"
"801318224","98.5","6134","ECOICOP","6000","03","C","12","2018","2018-12-01","2018-12-31","2017-12-01","2017-12-31","Odívání a obuv","stejné období předchozího roku"
"801318227","104","6134","ECOICOP","6000","04","C","12","2018","2018-12-01","2018-12-31","2017-12-01","2017-12-31","Bydlení, voda, energie, paliva","stejné období předchozího roku"
"801318230","101.8","6134","ECOICOP","6000","05","C","12","2018","2018-12-01","2018-12-31","2017-12-01","2017-12-31","Bytové vybavení, zařízení domácnosti; opravy","stejné období předchozího roku"
"801318233","103.4","6134","ECOICOP","6000","06","C","12","2018","2018-12-01","2018-12-31","2017-12-01","2017-12-31","Zdraví","stejné období předchozího roku"
"801318236","101.6","6134","ECOICOP","6000","07","C","12","2018","2018-12-01","2018-12-31","2017-12-01","2017-12-31","Doprava","stejné období předchozího roku"
"801318239","99.2","6134","ECOICOP","6000","08","C","12","2018","2018-12-01","2018-12-31","2017-12-01","2017-12-31","Komunikace","stejné období předchozího roku"
"801318249","100.8","6134","ECOICOP","6000","09","C","12","2018","2018-12-01","2018-12-31","2017-12-01","2017-12-31","Rekreace a kultura","stejné období předchozího roku"
"801318252","102.3","6134","ECOICOP","6000","10","C","12","2018","2018-12-01","2018-12-31","2017-12-01","2017-12-31","Vzdělávání","stejné období předchozího roku"
"801318255","103.8","6134","ECOICOP","6000","11","C","12","2018","2018-12-01","2018-12-31","2017-12-01","2017-12-31","Stravování a ubytování","stejné období předchozího roku"
"801318258","104.1","6134","ECOICOP","6000","12","C","12","2018","2018-12-01","2018-12-31","2017-12-01","2017-12-31","Ostatní výrobky a služby","stejné období předchozího roku"
"801318415","106","6134",,,,"Z","12","2018","2018-12-01","2018-12-31","2015-01-01","2015-12-31",,"průměr bazického roku"
"801318447","105.8","6134","ECOICOP","6000","01","Z","12","2018","2018-12-01","2018-12-31","2015-01-01","2015-12-31","Potraviny a nealkoholické nápoje","průměr bazického roku"
"809172826","102.8","6134",,,,"C","4","2019","2019-04-01","2019-04-30","2018-04-01","2018-04-30",,"stejné období předchozího roku"
"809172828","101.8","6134","ECOICOP","6000","01","C","4","2019","2019-04-01","2019-04-30","2018-04-01","2018-04-30","Potraviny a nealkoholické nápoje","stejné období předchozího roku"
"809172830","101.1","6134","ECOICOP","6000","02","C","4","2019","2019-04-01","2019-04-30","2018-04-01","2018-04-30","Alkoholické nápoje, tabák a narkotika","stejné období předchozího roku"
"809172832","97.9","6134","ECOICOP","6000","03","C","4","2019","2019-04-01","2019-04-30","2018-04-01","2018-04-30","Odívání a obuv","stejné období předchozího roku"
"809172834","105.8","6134","ECOICOP","6000","04","C","4","2019","2019-04-01","2019-04-30","2018-04-01","2018-04-30","Bydlení, voda, energie, paliva","stejné období předchozího roku"
"809172836","100.8","6134","ECOICOP","6000","05","C","4","2019","2019-04-01","2019-04-30","2018-04-01","2018-04-30","Bytové vybavení, zařízení domácnosti; opravy","stejné období předchozího roku"
"809172838","103.7","6134","ECOICOP","6000","06","C","4","2019","2019-04-01","2019-04-30","2018-04-01","2018-04-30","Zdraví","stejné období předchozího roku"
"809172840","101.7","6134","ECOICOP","6000","07","C","4","2019","2019-04-01","2019-04-30","2018-04-01","2018-04-30","Doprava","stejné období předchozího roku"
"809172842","98.7","6134","ECOICOP","6000","08","C","4","2019","2019-04-01","2019-04-30","2018-04-01","2018-04-30","Komunikace","stejné období předchozího roku"
"809172844","100.9","6134","ECOICOP","6000","09","C","4","2019","2019-04-01","2019-04-30","2018-04-01","2018-04-30","Rekreace a kultura","stejné období předchozího roku"
"809172846","102.2","6134","ECOICOP","6000","10","C","4","2019","2019-04-01","2019-04-30","2018-04-01","2018-04-30","Vzdělávání","stejné období předchozího roku"
"809172848","103.9","6134","ECOICOP","6000","11","C","4","2019","2019-04-01","2019-04-30","2018-04-01","2018-04-30","Stravování a ubytování","stejné období předchozího roku"
"809172850","104.3","6134","ECOICOP","6000","12","C","4","2019","2019-04-01","2019-04-30","2018-04-01","2018-04-30","Ostatní výrobky a služby","stejné období předchozího roku"
"809172904","107.6","6134",,,,"Z","4","2019","2019-04-01","2019-04-30","2015-01-01","2015-12-31",,"průměr bazického roku"
"809172906","106.9","6134","ECOICOP","6000","01","Z","4","2019","2019-04-01","2019-04-30","2015-01-01","2015-12-31","Potraviny a nealkoholické nápoje","průměr bazického roku"
"809172908","110.5","6134","ECOICOP","6000","02","Z","4","2019","2019-04-01","2019-04-30","2015-01-01","2015-12-31","Alkoholické nápoje, tabák a narkotika","průměr bazického roku"
"809172910","101.2","6134","ECOICOP","6000","03","Z","4","2019","2019-04-01","2019-04-30","2015-01-01","2015-12-31","Odívání a obuv","průměr bazického roku"
"809172912","110.2","6134","ECOICOP","6000","04","Z","4","2019","2019-04-01","2019-04-30","2015-01-01","2015-12-31","Bydlení, voda, energie, paliva","průměr bazického roku"
"809172914","101.8","6134","ECOICOP","6000","05","Z","4","2019","2019-04-01","2019-04-30","2015-01-01","2015-12-31","Bytové vybavení, zařízení domácnosti; opravy","průměr bazického roku"
"809172916","113.9","6134","ECOICOP","6000","06","Z","4","2019","2019-04-01","2019-04-30","2015-01-01","2015-12-31","Zdraví","průměr bazického roku"
"809172918","105.6","6134","ECOICOP","6000","07","Z","4","2019","2019-04-01","2019-04-30","2015-01-01","2015-12-31","Doprava","průměr bazického roku"
"809172920","96.2","6134","ECOICOP","6000","08","Z","4","2019","2019-04-01","2019-04-30","2015-01-01","2015-12-31","Komunikace","průměr bazického roku"
"809172922","103.2","6134","ECOICOP","6000","09","Z","4","2019","2019-04-01","2019-04-30","2015-01-01","2015-12-31","Rekreace a kultura","průměr bazického roku"
"809172924","106.6","6134","ECOICOP","6000","10","Z","4","2019","2019-04-01","2019-04-30","2015-01-01","2015-12-31","Vzdělávání","průměr bazického roku"
"809172926","114.6","6134","ECOICOP","6000","11","Z","4","2019","2019-04-01","2019-04-30","2015-01-01","2015-12-31","Stravování a ubytování","průměr bazického roku"
"809172928","108.9","6134","ECOICOP","6000","12","Z","4","2019","2019-04-01","2019-04-30","2015-01-01","2015-12-31","Ostatní výrobky a služby","průměr bazického roku"
"809172982","102.4","6134",,,,"K","4","2019","2018-05-01","2019-04-30","2017-05-01","2018-04-30",,"stejných 12 měsíců předchozího roku"
"809172983","100.8","6134","ECOICOP","6000","01","K","4","2019","2018-05-01","2019-04-30","2017-05-01","2018-04-30","Potraviny a nealkoholické nápoje","stejných 12 měsíců předchozího roku"
"809172984","103","6134","ECOICOP","6000","02","K","4","2019","2018-05-01","2019-04-30","2017-05-01","2018-04-30","Alkoholické nápoje, tabák a narkotika","stejných 12 měsíců předchozího roku"
