"idhod","hodnota","stapro_kod","casz_cis","casz_kod","cznace_cis","cznace_kod","mesic","rok","mesicz","rokz","stapro_txt","casz_txt","cznace_txt"
"1266406413","100.2","5249","7626","C","5104","09","10","2018","10","2017","Index průmyslové produkce","stejné období předchozího roku","Podpůrné činnosti při těžbě"
"1265238070","92.8","5249","7626","C","5104","15","10","2018","10","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba usní a souvisejících výrobků"
"1265822233","103.2","5249","7626","C","5104","24","10","2018","10","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba základních kovů, hutní zpracování kovů; slévárenství"
"1266210786","109.5","5249","7626","C","5104","31","10","2018","10","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba nábytku"
"1265238384","105.1","5249","7626","C","5104","23","10","2018","10","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba ostatních nekovových minerálních výrobků"
"1266015941","101.8","5249","7626","C","5104","35","10","2018","10","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu"
"1265823387","103.2","5249","7626","C","5104","28","10","2018","10","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba strojů a zařízení j. n."
"1265627731",,"5249","7626","C","5104","06","10","2018","10","2017","Index průmyslové produkce","stejné období předchozího roku","Těžba ropy a zemního plynu"
"1266406669","108","5249","7626","C","5104","25","10","2018","10","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení"
"1265821973","108.2","5249","7626","C","5104","30","10","2018","10","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba ostatních dopravních prostředků a zařízení"
"1266406664","107.9","5249","7626","C","5104","17","10","2018","10","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba papíru a výrobků z papíru"
"1266015940","106","5249","7626","C","5724","05350001","10","2018","10","2017","Index průmyslové produkce","stejné období předchozího roku","Průmysl celkem (B+C+D)"
"1266601721",,"5249","7626","C","5104","19","10","2018","10","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba koksu a rafinovaných ropných produktů"
"1265433044","110.9","5249","7626","C","5104","32","10","2018","10","2017","Index průmyslové produkce","stejné období předchozího roku","Ostatní zpracovatelský průmysl"
"1266211998","116","5249","7626","C","5104","21","10","2018","10","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba základních farmaceutických výrobků a farmaceutických přípravků"
"1266016554","93.5","5249","7626","C","5104","05","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Těžba a úprava černého a hnědého uhlí"
"1265822601","96.7","5249","7626","C","5104","22","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba pryžových a plastových výrobků"
"1265432504","111.1","5249","7626","C","5104","33","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Opravy a instalace strojů a zařízení"
"1266016953","116","5249","7626","C","5104","26","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba počítačů, elektronických a optických přístrojů a zařízení"
"1266601718","104.6","5249","7626","C","5104","27","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba elektrických zařízení"
"1266016721",,"5249","7626","C","5104","12","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba tabákových výrobků"
"1266211954","94","5249","7626","C","5104","13","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba textilií"
"1265237799","102.5","5249","7626","C","5104","18","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Tisk a rozmnožování nahraných nosičů"
"1265238616","95.3","5249","7626","C","5104","20","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba chemických látek a chemických přípravků"
"1265628102","111.4","5249","7626","C","5104","14","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba oděvů"
"1266601795","103","5249","7626","C","5104","16","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku"
"1265433649","105","5249","7626","C","5104","10","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba potravinářských výrobků"
"1265627735",,"5249","7626","C","5104","07","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Těžba a úprava rud"
"1265432503","108.8","5249","7626","C","5104","08","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Ostatní těžba a dobývání"
"1265822202","110.1","5249","7626","C","5104","29","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů"
"1266211162","107.6","5249","7626","C","5104","11","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba nápojů"
"1265433241","118.1","5249","7626","C","5104","09","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Podpůrné činnosti při těžbě"
"1266406628","88.5","5249","7626","C","5104","15","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba usní a souvisejících výrobků"
"1265627293","102.4","5249","7626","C","5104","24","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba základních kovů, hutní zpracování kovů; slévárenství"
"1265627890","103.9","5249","7626","C","5104","31","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba nábytku"
"1265822989","101.9","5249","7626","C","5104","23","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba ostatních nekovových minerálních výrobků"
"1265238991","99.1","5249","7626","C","5104","35","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu"
"1266015951","102.2","5249","7626","C","5104","28","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba strojů a zařízení j. n."
"1266405843",,"5249","7626","C","5104","06","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Těžba ropy a zemního plynu"
"1266211163","103.2","5249","7626","C","5104","25","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení"
"1266405650","150.4","5249","7626","C","5104","30","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba ostatních dopravních prostředků a zařízení"
"1265238392","103.6","5249","7626","C","5104","17","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba papíru a výrobků z papíru"
"1266211606","104.6","5249","7626","C","5724","05350001","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Průmysl celkem (B+C+D)"
"1265823269",,"5249","7626","C","5104","19","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba koksu a rafinovaných ropných produktů"
"1266600343","101.1","5249","7626","C","5104","32","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Ostatní zpracovatelský průmysl"
"1266406629","107.3","5249","7626","C","5104","21","11","2018","11","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba základních farmaceutických výrobků a farmaceutických přípravků"
"1266210852","99.2","5249","7626","C","5104","05","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Těžba a úprava černého a hnědého uhlí"
"1266211558","96.9","5249","7626","C","5104","22","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba pryžových a plastových výrobků"
"1265238592","102.6","5249","7626","C","5104","33","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Opravy a instalace strojů a zařízení"
"1266017071","104.5","5249","7626","C","5104","26","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba počítačů, elektronických a optických přístrojů a zařízení"
"1266016221","95","5249","7626","C","5104","27","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba elektrických zařízení"
"1265627926",,"5249","7626","C","5104","12","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba tabákových výrobků"
"1265627360","88.8","5249","7626","C","5104","13","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba textilií"
"1265433723","93.7","5249","7626","C","5104","18","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Tisk a rozmnožování nahraných nosičů"
"1265822815","92.5","5249","7626","C","5104","20","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba chemických látek a chemických přípravků"
"1265822025","95.1","5249","7626","C","5104","14","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba oděvů"
"1266211257","92.3","5249","7626","C","5104","16","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku"
"1266210834","100.5","5249","7626","C","5104","10","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba potravinářských výrobků"
"1265433210",,"5249","7626","C","5104","07","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Těžba a úprava rud"
"1266016777","100.6","5249","7626","C","5104","08","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Ostatní těžba a dobývání"
"1266210588","94.3","5249","7626","C","5104","29","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů"
"1266405676","95.6","5249","7626","C","5104","11","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba nápojů"
"1266406758","104.1","5249","7626","C","5104","09","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Podpůrné činnosti při těžbě"
"1266405914","82.8","5249","7626","C","5104","15","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba usní a souvisejících výrobků"
"1265822271","86.6","5249","7626","C","5104","24","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba základních kovů, hutní zpracování kovů; slévárenství"
"1266601889","97.2","5249","7626","C","5104","31","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba nábytku"
"1265237634","96.7","5249","7626","C","5104","23","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba ostatních nekovových minerálních výrobků"
"1266406341","109.5","5249","7626","C","5104","35","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu"
"1266210851","91.5","5249","7626","C","5104","28","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba strojů a zařízení j. n."
"1266210833",,"5249","7626","C","5104","06","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Těžba ropy a zemního plynu"
"1266601888","96.6","5249","7626","C","5104","25","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení"
"1265239136","114.9","5249","7626","C","5104","30","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba ostatních dopravních prostředků a zařízení"
"1266017465","103.7","5249","7626","C","5104","17","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba papíru a výrobků z papíru"
"1265238301","98.3","5249","7626","C","5724","05350001","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Průmysl celkem (B+C+D)"
"1266016239",,"5249","7626","C","5104","19","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba koksu a rafinovaných ropných produktů"
"1266016776","103.5","5249","7626","C","5104","32","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Ostatní zpracovatelský průmysl"
"1266211557","110.7","5249","7626","C","5104","21","12","2018","12","2017","Index průmyslové produkce","stejné období předchozího roku","Výroba základních farmaceutických výrobků a farmaceutických přípravků"
"1265238952","84.8","5249","7626","C","5104","05","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Těžba a úprava černého a hnědého uhlí"
"1265822775","93.8","5249","7626","C","5104","22","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba pryžových a plastových výrobků"
"1265628413","116.1","5249","7626","C","5104","33","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Opravy a instalace strojů a zařízení"
"1265822217","94.3","5249","7626","C","5104","26","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba počítačů, elektronických a optických přístrojů a zařízení"
"1266600323","106.9","5249","7626","C","5104","27","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba elektrických zařízení"
"1266601717",,"5249","7626","C","5104","12","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba tabákových výrobků"
"1265627598","98.1","5249","7626","C","5104","13","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba textilií"
"1265432484","90.1","5249","7626","C","5104","18","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Tisk a rozmnožování nahraných nosičů"
"1265238958","97.1","5249","7626","C","5104","20","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba chemických látek a chemických přípravků"
"1266601804","110.7","5249","7626","C","5104","14","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba oděvů"
"1265433030","83.1","5249","7626","C","5104","16","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku"
"1265238210","105.1","5249","7626","C","5104","10","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba potravinářských výrobků"
"1266406661",,"5249","7626","C","5104","07","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Těžba a úprava rud"
"1266016729","101.3","5249","7626","C","5104","08","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Ostatní těžba a dobývání"
"1266601424","92.2","5249","7626","C","5104","29","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů"
"1265627307","101.6","5249","7626","C","5104","11","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba nápojů"
"1266016439","110.6","5249","7626","C","5104","09","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Podpůrné činnosti při těžbě"
"1265628414","81","5249","7626","C","5104","15","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba usní a souvisejících výrobků"
"1265432485","95.4","5249","7626","C","5104","24","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba základních kovů, hutní zpracování kovů; slévárenství"
"1265433628","100.4","5249","7626","C","5104","31","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba nábytku"
"1266211056","88.1","5249","7626","C","5104","23","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba ostatních nekovových minerálních výrobků"
"1266601186","114.5","5249","7626","C","5104","35","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu"
"1265822218","98.3","5249","7626","C","5104","28","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba strojů a zařízení j. n."
"1265238082",,"5249","7626","C","5104","06","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Těžba ropy a zemního plynu"
"1265432877","100.7","5249","7626","C","5104","25","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení"
"1266601805","103.9","5249","7626","C","5104","30","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba ostatních dopravních prostředků a zařízení"
"1265432228","102.4","5249","7626","C","5104","17","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba papíru a výrobků z papíru"
"1265433268","99.1","5249","7626","C","5724","05350001","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Průmysl celkem (B+C+D)"
"1265628415",,"5249","7626","C","5104","19","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba koksu a rafinovaných ropných produktů"
"1266016730","105.6","5249","7626","C","5104","32","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Ostatní zpracovatelský průmysl"
"1265433627","123","5249","7626","C","5104","21","1","2019","1","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba základních farmaceutických výrobků a farmaceutických přípravků"
"1266601037","94.3","5249","7626","C","5104","05","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Těžba a úprava černého a hnědého uhlí"
"1266600351","100.9","5249","7626","C","5104","22","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba pryžových a plastových výrobků"
"1266601835","111.7","5249","7626","C","5104","33","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Opravy a instalace strojů a zařízení"
"1266601443","92.5","5249","7626","C","5104","26","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba počítačů, elektronických a optických přístrojů a zařízení"
"1265627332","110.5","5249","7626","C","5104","27","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba elektrických zařízení"
"1266600904",,"5249","7626","C","5104","12","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba tabákových výrobků"
"1265432902","97.8","5249","7626","C","5104","13","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba textilií"
"1266017003","96.4","5249","7626","C","5104","18","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Tisk a rozmnožování nahraných nosičů"
"1266016700","96.2","5249","7626","C","5104","20","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba chemických látek a chemických přípravků"
"1265627331","112.5","5249","7626","C","5104","14","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba oděvů"
"1265433610","90.2","5249","7626","C","5104","16","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku"
"1265237598","103.8","5249","7626","C","5104","10","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba potravinářských výrobků"
"1265627274",,"5249","7626","C","5104","07","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Těžba a úprava rud"
"1266210807","113.4","5249","7626","C","5104","08","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Ostatní těžba a dobývání"
"1265822182","99.1","5249","7626","C","5104","29","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů"
"1266406950","104.5","5249","7626","C","5104","11","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba nápojů"
"1266601793","81.7","5249","7626","C","5104","09","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Podpůrné činnosti při těžbě"
"1266210541","92.4","5249","7626","C","5104","15","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba usní a souvisejících výrobků"
"1266017286","99.1","5249","7626","C","5104","24","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba základních kovů, hutní zpracování kovů; slévárenství"
"1266600903","103.1","5249","7626","C","5104","31","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba nábytku"
"1265823277","97.1","5249","7626","C","5104","23","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba ostatních nekovových minerálních výrobků"
"1265238092","105.7","5249","7626","C","5104","35","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu"
"1266406139","102.6","5249","7626","C","5104","28","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba strojů a zařízení j. n."
"1266407029",,"5249","7626","C","5104","06","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Těžba ropy a zemního plynu"
"1266016701","101.5","5249","7626","C","5104","25","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení"
"1265433543","111.8","5249","7626","C","5104","30","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba ostatních dopravních prostředků a zařízení"
"1265627062","102.6","5249","7626","C","5104","17","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba papíru a výrobků z papíru"
"1266405628","101.3","5249","7626","C","5724","05350001","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Průmysl celkem (B+C+D)"
"1265433664",,"5249","7626","C","5104","19","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba koksu a rafinovaných ropných produktů"
"1265627067","108.3","5249","7626","C","5104","32","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Ostatní zpracovatelský průmysl"
"1266405876","107.2","5249","7626","C","5104","21","2","2019","2","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba základních farmaceutických výrobků a farmaceutických přípravků"
"1265822814","94.8","5249","7626","C","5104","05","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Těžba a úprava černého a hnědého uhlí"
"1265238292","103.8","5249","7626","C","5104","22","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba pryžových a plastových výrobků"
"1266601919","103.9","5249","7626","C","5104","33","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Opravy a instalace strojů a zařízení"
"1266210827","102.8","5249","7626","C","5104","26","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba počítačů, elektronických a optických přístrojů a zařízení"
"1266211400","107.3","5249","7626","C","5104","27","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba elektrických zařízení"
"1266210826",,"5249","7626","C","5104","12","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba tabákových výrobků"
"1265432954","101.8","5249","7626","C","5104","13","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba textilií"
"1266601365","94.6","5249","7626","C","5104","18","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Tisk a rozmnožování nahraných nosičů"
"1266600514","100.6","5249","7626","C","5104","20","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba chemických látek a chemických přípravků"
"1266212038","99.5","5249","7626","C","5104","14","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba oděvů"
"1266211252","97.9","5249","7626","C","5104","16","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku"
"1265627353","98.4","5249","7626","C","5104","10","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba potravinářských výrobků"
"1266406468",,"5249","7626","C","5104","07","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Těžba a úprava rud"
"1266600636","125","5249","7626","C","5104","08","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Ostatní těžba a dobývání"
"1265628206","103","5249","7626","C","5104","29","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů"
"1265239169","99.2","5249","7626","C","5104","11","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba nápojů"
"1266016218","95.3","5249","7626","C","5104","09","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Podpůrné činnosti při těžbě"
"1266406329","102.2","5249","7626","C","5104","15","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba usní a souvisejících výrobků"
"1266211563","96.5","5249","7626","C","5104","24","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba základních kovů, hutní zpracování kovů; slévárenství"
"1265433326","99.3","5249","7626","C","5104","31","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba nábytku"
"1266406333","101.9","5249","7626","C","5104","23","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba ostatních nekovových minerálních výrobků"
"1265433327","86","5249","7626","C","5104","35","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu"
"1266210877","105.9","5249","7626","C","5104","28","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba strojů a zařízení j. n."
"1265627371",,"5249","7626","C","5104","06","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Těžba ropy a zemního plynu"
"1265628207","104.3","5249","7626","C","5104","25","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba kovových konstrukcí a kovodělných výrobků, kromě strojů a zařízení"
"1266016217","108.5","5249","7626","C","5104","30","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba ostatních dopravních prostředků a zařízení"
"1266405904","101.9","5249","7626","C","5104","17","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba papíru a výrobků z papíru"
"1266601508","100.6","5249","7626","C","5724","05350001","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Průmysl celkem (B+C+D)"
"1266016641",,"5249","7626","C","5104","19","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba koksu a rafinovaných ropných produktů"
"1265432418","96.4","5249","7626","C","5104","32","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Ostatní zpracovatelský průmysl"
"1265238729","116.1","5249","7626","C","5104","21","3","2019","3","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba základních farmaceutických výrobků a farmaceutických přípravků"
"1265821969","97.9","5249","7626","C","5104","05","5","2019","5","2018","Index průmyslové produkce","stejné období předchozího roku","Těžba a úprava černého a hnědého uhlí"
"1266211352","104.6","5249","7626","C","5104","22","5","2019","5","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba pryžových a plastových výrobků"
"1266601015","107.9","5249","7626","C","5104","33","5","2019","5","2018","Index průmyslové produkce","stejné období předchozího roku","Opravy a instalace strojů a zařízení"
"1266017380","99","5249","7626","C","5104","26","5","2019","5","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba počítačů, elektronických a optických přístrojů a zařízení"
"1265433638","109.6","5249","7626","C","5104","27","5","2019","5","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba elektrických zařízení"
"1265433243",,"5249","7626","C","5104","12","5","2019","5","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba tabákových výrobků"
"1265432882","100.7","5249","7626","C","5104","13","5","2019","5","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba textilií"
"1266601018","95.3","5249","7626","C","5104","18","5","2019","5","2018","Index průmyslové produkce","stejné období předchozího roku","Tisk a rozmnožování nahraných nosičů"
"1265822487","98.6","5249","7626","C","5104","20","5","2019","5","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba chemických látek a chemických přípravků"
"1265432886","110","5249","7626","C","5104","14","5","2019","5","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba oděvů"
"1265432487","96","5249","7626","C","5104","16","5","2019","5","2018","Index průmyslové produkce","stejné období předchozího roku","Zpracování dřeva, výroba dřevěných, korkových, proutěných a slaměných výrobků, kromě nábytku"
"1266016416","101.8","5249","7626","C","5104","10","5","2019","5","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba potravinářských výrobků"
"1265822488",,"5249","7626","C","5104","07","5","2019","5","2018","Index průmyslové produkce","stejné období předchozího roku","Těžba a úprava rud"
"1266406948","97.1","5249","7626","C","5104","08","5","2019","5","2018","Index průmyslové produkce","stejné období předchozího roku","Ostatní těžba a dobývání"
"1265239046","105.7","5249","7626","C","5104","29","5","2019","5","2018","Index průmyslové produkce","stejné období předchozího roku","Výroba motorových vozidel (kromě motocyklů), přívěsů a návěsů"
